"Event Types","File Name","ColumnNames From FeedsSetting","Present in CED?","Column in CED","Result","DB Column Index","CED Column Index","Column Order Result"
"PUSH_OPENED","7668_PUSH_OPENED_20191027_084301.txt","EVENT_CAPTURED_DT","Column EVENT_CAPTURED_DT is present in CED","EVENT_CAPTURED_DT","Present","6","6","Column is in Order"
"PUSH_OPENED","7668_PUSH_OPENED_20191027_084301.txt","EVENT_STORED_DT","Column EVENT_STORED_DT is present in CED","EVENT_STORED_DT","Present","7","7","Column is in Order"
"PUSH_OPENED","7668_PUSH_OPENED_20191027_084301.txt","CAMPAIGN_ID","Column CAMPAIGN_ID is present in CED","CAMPAIGN_ID","Present","8","8","Column is in Order"
"PUSH_OPENED","7668_PUSH_OPENED_20191027_084301.txt","LAUNCH_ID","Column LAUNCH_ID is present in CED","LAUNCH_ID","Present","9","9","Column is in Order"
"PUSH_OPENED","7668_PUSH_OPENED_20191027_084301.txt","PROGRAM_ID","Column PROGRAM_ID is present in CED","PROGRAM_ID","Present","10","10","Column is in Order"
"PUSH_OPENED","7668_PUSH_OPENED_20191027_084301.txt","PUSH_ID","Column PUSH_ID is present in CED","PUSH_ID","Present","11","11","Column is in Order"
"PUSH_OPENED","7668_PUSH_OPENED_20191027_084301.txt","PUSHIO_API_KEY","Column PUSHIO_API_KEY is present in CED","PUSHIO_API_KEY","Present","12","12","Column is in Order"
"PUSH_OPENED","7668_PUSH_OPENED_20191027_084301.txt","PLATFORM_TYPE","Column PLATFORM_TYPE is present in CED","PLATFORM_TYPE","Present","13","13","Column is in Order"
"PUSH_OPENED","7668_PUSH_OPENED_20191027_084301.txt","APP_ID","Column APP_ID is present in CED","APP_ID","Present","14","14","Column is in Order"
"PUSH_OPT_IN","7668_PUSH_OPT_IN_20191027_084301.txt","USER_ID","Column USER_ID is present in CED","USER_ID","Present","0","0","Column is in Order"
"PUSH_OPT_IN","7668_PUSH_OPT_IN_20191027_084301.txt","APP_ID","Column APP_ID is present in CED","APP_ID","Present","1","1","Column is in Order"
"PUSH_OPT_IN","7668_PUSH_OPT_IN_20191027_084301.txt","EVENT_UUID","Column EVENT_UUID is present in CED","EVENT_UUID","Present","2","2","Column is in Order"
"PUSH_OPT_IN","7668_PUSH_OPT_IN_20191027_084301.txt","EVENT_TYPE_ID","Column EVENT_TYPE_ID is present in CED","EVENT_TYPE_ID","Present","3","3","Column is in Order"
"PUSH_OPT_IN","7668_PUSH_OPT_IN_20191027_084301.txt","ACCOUNT_ID","Column ACCOUNT_ID is present in CED","ACCOUNT_ID","Present","4","4","Column is in Order"
"PUSH_OPT_IN","7668_PUSH_OPT_IN_20191027_084301.txt","LIST_ID","Column LIST_ID is present in CED","LIST_ID","Present","5","5","Column is in Order"
"PUSH_OPT_IN","7668_PUSH_OPT_IN_20191027_084301.txt","RIID","Column RIID is present in CED","RIID","Present","6","6","Column is in Order"
"PUSH_OPT_IN","7668_PUSH_OPT_IN_20191027_084301.txt","CUSTOMER_ID","Column CUSTOMER_ID is present in CED","CUSTOMER_ID","Present","7","7","Column is in Order"
"PUSH_OPT_IN","7668_PUSH_OPT_IN_20191027_084301.txt","EVENT_CAPTURED_DT","Column EVENT_CAPTURED_DT is present in CED","EVENT_CAPTURED_DT","Present","8","8","Column is in Order"
"PUSH_OPT_IN","7668_PUSH_OPT_IN_20191027_084301.txt","EVENT_STORED_DT","Column EVENT_STORED_DT is present in CED","EVENT_STORED_DT","Present","9","9","Column is in Order"
"PUSH_OPT_IN","7668_PUSH_OPT_IN_20191027_084301.txt","PUSH_ID","Column PUSH_ID is present in CED","PUSH_ID","Present","10","10","Column is in Order"
"PUSH_OPT_IN","7668_PUSH_OPT_IN_20191027_084301.txt","PUSHIO_API_KEY","Column PUSHIO_API_KEY is present in CED","PUSHIO_API_KEY","Present","11","11","Column is in Order"
"PUSH_OPT_IN","7668_PUSH_OPT_IN_20191027_084301.txt","PLATFORM_TYPE","Column PLATFORM_TYPE is present in CED","PLATFORM_TYPE","Present","12","12","Column is in Order"
"PUSH_OPT_IN","7668_PUSH_OPT_IN_20191027_084301.txt","USER_ID","Column USER_ID is present in CED","USER_ID","Present","0","0","Column is in Order"
"PUSH_OPT_IN","7668_PUSH_OPT_IN_20191027_084301.txt","APP_ID","Column APP_ID is present in CED","APP_ID","Present","1","1","Column is in Order"
"PUSH_OPT_IN","7668_PUSH_OPT_IN_20191027_084301.txt","EVENT_UUID","Column EVENT_UUID is present in CED","EVENT_UUID","Present","2","2","Column is in Order"
"PUSH_OPT_IN","7668_PUSH_OPT_IN_20191027_084301.txt","EVENT_TYPE_ID","Column EVENT_TYPE_ID is present in CED","EVENT_TYPE_ID","Present","3","3","Column is in Order"
"PUSH_OPT_IN","7668_PUSH_OPT_IN_20191027_084301.txt","ACCOUNT_ID","Column ACCOUNT_ID is present in CED","ACCOUNT_ID","Present","4","4","Column is in Order"
"PUSH_OPT_IN","7668_PUSH_OPT_IN_20191027_084301.txt","LIST_ID","Column LIST_ID is present in CED","LIST_ID","Present","5","5","Column is in Order"
"PUSH_OPT_IN","7668_PUSH_OPT_IN_20191027_084301.txt","RIID","Column RIID is present in CED","RIID","Present","6","6","Column is in Order"
"PUSH_OPT_IN","7668_PUSH_OPT_IN_20191027_084301.txt","CUSTOMER_ID","Column CUSTOMER_ID is present in CED","CUSTOMER_ID","Present","7","7","Column is in Order"
"PUSH_OPT_IN","7668_PUSH_OPT_IN_20191027_084301.txt","EVENT_CAPTURED_DT","Column EVENT_CAPTURED_DT is present in CED","EVENT_CAPTURED_DT","Present","8","8","Column is in Order"
"PUSH_OPT_IN","7668_PUSH_OPT_IN_20191027_084301.txt","EVENT_STORED_DT","Column EVENT_STORED_DT is present in CED","EVENT_STORED_DT","Present","9","9","Column is in Order"
"PUSH_OPT_IN","7668_PUSH_OPT_IN_20191027_084301.txt","PUSH_ID","Column PUSH_ID is present in CED","PUSH_ID","Present","10","10","Column is in Order"
"PUSH_OPT_IN","7668_PUSH_OPT_IN_20191027_084301.txt","PUSHIO_API_KEY","Column PUSHIO_API_KEY is present in CED","PUSHIO_API_KEY","Present","11","11","Column is in Order"
