"FileName","ID","DataFromCED","DataFromDB","Status"
"30336_CLICK_20190827_051102.txt","2221","Web browser","","row=0,col=15: Data for column CAMPAIGN_VERSION_ID is NOT matching. Data_In_CED:Web browser & Data_in_DB:None"
"30336_CLICK_20190827_051102.txt","2221","Firefox","2019-08-22 03:53:54.169000","row=0,col=16: Data for column PERSONALIZATION_DT is NOT matching. Data_In_CED:Firefox & Data_in_DB:22-Aug-2019 10:53:54"
"30336_CLICK_20190827_051102.txt","2221","Microsoft","","row=0,col=17: Data for column RECIPIENT_ORG_ID is NOT matching. Data_In_CED:Microsoft & Data_in_DB:None"
"30336_CLICK_20190827_051102.txt","2221","Windows","","row=0,col=18: Data for column REMOTE_ADDR is NOT matching. Data_In_CED:Windows & Data_in_DB:None"
"30336_CLICK_20190827_051102.txt","1901","Web browser","","row=0,col=15: Data for column CAMPAIGN_VERSION_ID is NOT matching. Data_In_CED:Web browser & Data_in_DB:None"
"30336_CLICK_20190827_051102.txt","1901","Firefox","2019-08-21 02:56:12.756167","row=0,col=16: Data for column PERSONALIZATION_DT is NOT matching. Data_In_CED:Firefox & Data_in_DB:21-Aug-2019 09:56:12"
"30336_CLICK_20190827_051102.txt","1901","Microsoft","111","row=0,col=17: Data for column RECIPIENT_ORG_ID is NOT matching. Data_In_CED:Microsoft & Data_in_DB:111"
"30336_CLICK_20190827_051102.txt","1901","Windows","","row=0,col=18: Data for column REMOTE_ADDR is NOT matching. Data_In_CED:Windows & Data_in_DB:None"
"30336_CLICK_20190827_051102.txt","1901","Web browser","","row=1,col=15: Data for column CAMPAIGN_VERSION_ID is NOT matching. Data_In_CED:Web browser & Data_in_DB:None"
"30336_CLICK_20190827_051102.txt","1901","Firefox","2019-08-21 02:56:51.022589","row=1,col=16: Data for column PERSONALIZATION_DT is NOT matching. Data_In_CED:Firefox & Data_in_DB:21-Aug-2019 09:56:51"
"30336_CLICK_20190827_051102.txt","1901","Microsoft","111","row=1,col=17: Data for column RECIPIENT_ORG_ID is NOT matching. Data_In_CED:Microsoft & Data_in_DB:111"
"30336_CLICK_20190827_051102.txt","1901","Windows","","row=1,col=18: Data for column REMOTE_ADDR is NOT matching. Data_In_CED:Windows & Data_in_DB:None"
"30336_CLICK_20190827_051102.txt","2061","Web browser","","row=0,col=15: Data for column CAMPAIGN_VERSION_ID is NOT matching. Data_In_CED:Web browser & Data_in_DB:None"
