"FileName","ID","DataFromCED","DataFromDB","Status"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Web browser","","row=10,col=19: Data for column BROWSER_TYPE_INFO is NOT matching. Data_In_CED:Web browser & Data_in_DB:None"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Firefox","","row=10,col=20: Data for column BROWSER_INFO is NOT matching. Data_In_CED:Firefox & Data_in_DB:None"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Microsoft","","row=10,col=21: Data for column OS_VENDOR_INFO is NOT matching. Data_In_CED:Microsoft & Data_in_DB:None"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Windows","","row=10,col=22: Data for column OPERATING_SYSTEM_INFO is NOT matching. Data_In_CED:Windows & Data_in_DB:None"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Desktop","","row=10,col=23: Data for column DEVICE_TYPE_INFO is NOT matching. Data_In_CED:Desktop & Data_in_DB:None"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Web browser","","row=11,col=19: Data for column BROWSER_TYPE_INFO is NOT matching. Data_In_CED:Web browser & Data_in_DB:None"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Firefox","","row=11,col=20: Data for column BROWSER_INFO is NOT matching. Data_In_CED:Firefox & Data_in_DB:None"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Microsoft","","row=11,col=21: Data for column OS_VENDOR_INFO is NOT matching. Data_In_CED:Microsoft & Data_in_DB:None"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Windows","","row=11,col=22: Data for column OPERATING_SYSTEM_INFO is NOT matching. Data_In_CED:Windows & Data_in_DB:None"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Desktop","","row=11,col=23: Data for column DEVICE_TYPE_INFO is NOT matching. Data_In_CED:Desktop & Data_in_DB:None"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Web browser","","row=12,col=19: Data for column BROWSER_TYPE_INFO is NOT matching. Data_In_CED:Web browser & Data_in_DB:None"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Firefox","","row=12,col=20: Data for column BROWSER_INFO is NOT matching. Data_In_CED:Firefox & Data_in_DB:None"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Microsoft","","row=12,col=21: Data for column OS_VENDOR_INFO is NOT matching. Data_In_CED:Microsoft & Data_in_DB:None"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Windows","","row=12,col=22: Data for column OPERATING_SYSTEM_INFO is NOT matching. Data_In_CED:Windows & Data_in_DB:None"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Desktop","","row=12,col=23: Data for column DEVICE_TYPE_INFO is NOT matching. Data_In_CED:Desktop & Data_in_DB:None"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Web browser","","row=13,col=19: Data for column BROWSER_TYPE_INFO is NOT matching. Data_In_CED:Web browser & Data_in_DB:None"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Firefox","","row=13,col=20: Data for column BROWSER_INFO is NOT matching. Data_In_CED:Firefox & Data_in_DB:None"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Microsoft","","row=13,col=21: Data for column OS_VENDOR_INFO is NOT matching. Data_In_CED:Microsoft & Data_in_DB:None"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Windows","","row=13,col=22: Data for column OPERATING_SYSTEM_INFO is NOT matching. Data_In_CED:Windows & Data_in_DB:None"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Desktop","","row=13,col=23: Data for column DEVICE_TYPE_INFO is NOT matching. Data_In_CED:Desktop & Data_in_DB:None"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Web browser","","row=14,col=19: Data for column BROWSER_TYPE_INFO is NOT matching. Data_In_CED:Web browser & Data_in_DB:None"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Firefox","","row=14,col=20: Data for column BROWSER_INFO is NOT matching. Data_In_CED:Firefox & Data_in_DB:None"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Microsoft","","row=14,col=21: Data for column OS_VENDOR_INFO is NOT matching. Data_In_CED:Microsoft & Data_in_DB:None"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Windows","","row=14,col=22: Data for column OPERATING_SYSTEM_INFO is NOT matching. Data_In_CED:Windows & Data_in_DB:None"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Desktop","","row=14,col=23: Data for column DEVICE_TYPE_INFO is NOT matching. Data_In_CED:Desktop & Data_in_DB:None"
"30336_CONVERT_20191218_071701.txt","<built-in function id>","Web browser","","row=15,col=19: Data for column BROWSER_TYPE_INFO is NOT matching. Data_In_CED:Web browser & Data_in_DB:None"
